flight_id,fuel_usage,maintenance_check,baggage_errors,safety_incidents
FL2937-735,14035.051084559609,0,3,0
FL5096-994,10819.665352848042,1,7,0
FL8535-918,10142.529064625422,1,5,0
FL1139-749,7909.394641574241,0,3,1
FL7442-639,13140.81714440534,1,2,0
FL4713-209,11491.473145312844,1,1,0
FL3203-404,14228.670131965238,1,2,0
FL1863-118,9712.884963125904,0,1,0
FL5742-226,16179.21681770557,0,5,0
FL2595-294,6624.44027123285,0,4,0
FL9499-217,10067.414101972667,1,5,0
FL6264-257,17215.46997474075,0,3,0
FL1009-954,14536.111884030235,1,5,0
FL6175-455,15960.912142739859,0,2,0
FL2623-665,9922.839732146016,1,2,0
FL9182-493,7508.463651924079,0,4,1
FL5829-438,16931.43512303798,1,2,0
FL7649-771,9512.690582332962,0,3,0
FL7904-448,17439.201272834238,0,2,0
FL6260-124,18390.20617125264,0,2,0
FL5430-260,19772.079617334057,0,5,0
FL8171-420,9517.275332388159,0,4,0
FL9171-806,13568.94010984306,0,2,0
FL1285-921,8319.098684664787,0,3,0
FL4657-401,6626.537827068898,0,1,0
FL3802-531,14795.940848080652,0,8,0
FL9366-457,7404.366292944604,1,2,0
FL6656-895,9588.761975684014,1,2,0
FL8247-588,16229.039312229173,0,4,0
FL2417-456,18273.36387396211,0,2,0
FL5744-569,14231.671715863824,0,2,0
FL7503-951,5388.468241396574,0,6,1
FL2703-553,11819.000125619326,0,3,0
FL6736-828,18665.104907044086,1,4,1
FL1787-618,6566.211932989122,1,5,0
FL8374-180,12135.23898385275,1,5,0
FL4509-283,17618.79777723667,1,3,0
FL9299-561,18983.585565489437,1,3,0
FL3851-955,14585.845591874619,0,5,0
FL7475-466,14703.927777744224,0,3,0
FL4622-503,17086.452271822483,1,3,0
FL9664-136,5090.903246339435,1,2,2
FL6343-348,15963.536273502514,1,2,0
FL8627-920,19684.081840984905,0,6,0
FL2436-572,8576.020253075927,0,2,0
FL7620-217,5259.700299299078,0,7,0
FL4805-810,10231.786480322477,1,2,0
FL2954-837,19078.72402750246,1,8,0
FL7044-475,18201.147070047155,1,6,0
FL4349-345,6036.292903025353,1,3,0
FL8871-373,7006.48091746946,0,5,1
FL4151-907,9806.99291061881,0,5,0
FL7219-145,11162.55480203536,0,6,1
FL1019-816,14515.624034654693,0,4,0
FL4502-377,16569.03428314488,1,5,0
FL7449-728,8244.779064596001,1,3,2
FL3103-654,16537.05864018621,0,3,0
FL3047-196,9352.674377249947,0,8,0
FL4591-906,6878.521081101772,1,2,0
FL8080-446,9698.588373284689,0,3,1
FL1608-621,11861.492816825868,1,3,0
FL8621-538,18390.470131182272,0,6,0
FL5428-222,11325.331196532003,0,7,2
FL7196-699,16948.393655294225,0,1,0
FL5575-569,6937.881754445523,0,5,0
FL7674-439,5426.228230147477,0,5,0
FL8127-651,12293.346675082732,1,2,0
FL7289-643,16800.300866900383,1,5,1
FL7823-131,5750.181516438451,1,3,0
FL7139-652,13870.337903801206,1,2,0
FL3397-316,9570.322571779612,0,6,0
FL4553-170,5366.020271081302,1,1,0
FL1613-603,13213.444010765104,1,4,2
FL9059-178,5482.5517342977955,0,5,0
FL1560-296,18528.993872440064,0,6,0
FL9028-847,17792.548668086845,0,2,0
FL4073-795,12430.981737204756,1,2,2
FL4617-698,11665.343274529765,0,1,0
FL4313-102,11771.59942622616,1,6,0
FL4060-921,11151.921964569927,1,3,0
FL2901-362,16026.984211628796,0,8,0
FL1290-430,7550.168401888668,0,6,0
FL7453-445,13479.401041210369,0,3,1
FL4890-753,11346.917085936293,0,7,2
FL8153-147,10882.401888139466,0,7,0
FL1015-150,13326.198148832227,1,4,0
FL3346-475,14325.090318526776,1,2,0
FL4265-203,18440.140980658252,0,6,2
FL7775-276,6553.034390206588,0,6,1
FL2360-245,19327.710566975336,0,4,0
FL5363-566,16167.755656055877,1,7,0
FL6913-274,11668.088506900936,0,3,0
FL7263-774,19041.44674784034,1,3,0
FL9907-713,18927.117944503676,0,2,2
FL3217-705,16018.159266224755,1,1,0
FL9469-521,16301.628921913785,1,8,1
FL2562-162,14702.81154528989,0,4,0
FL8885-108,11352.409245050378,1,4,0
FL8275-609,16322.648716125012,0,4,0
FL9522-109,5759.298159869279,0,2,0
FL1423-240,19844.697019204054,1,2,0
FL8005-298,11635.7176008979,1,3,2
FL4797-313,11471.709065196666,1,2,0
FL9209-376,15572.772018887023,1,2,0
FL8224-478,5749.395309700533,1,4,2
FL8881-711,5159.781397170497,1,3,0
FL1510-527,5072.763769595914,1,3,0
FL1757-567,8901.048189367164,1,5,0
FL7666-708,19993.3016389974,0,2,1
FL8414-695,10993.348507820216,1,8,0
FL4385-322,16641.444597523852,1,7,0
FL4592-653,15216.981810625959,0,2,0
FL2978-424,11210.229015427025,1,2,0
FL4470-285,9348.443686870884,1,2,0
FL9227-926,16655.591636871453,1,6,0
FL4338-443,19891.75232299225,1,3,0
FL7253-110,14678.286834931283,0,1,1
FL4197-435,16578.937258226753,1,3,0
FL7884-281,8624.150674891922,0,4,0
FL8351-702,6435.380916295048,1,3,0
FL8446-681,11577.859848417178,0,2,2
FL9596-763,7709.077332418857,1,2,0
FL2280-192,6108.852879359694,0,8,0
FL5671-531,14996.043788872794,0,7,2
FL7843-171,17173.921900195885,1,3,0
FL6646-699,11605.797295766075,0,6,0
FL4303-176,11381.387457953788,0,1,0
FL8945-893,12315.20063247859,1,6,0
FL9847-907,10934.654969647701,1,4,1
FL6986-698,19734.123104455237,0,2,0
FL3679-878,9476.995515035998,1,1,0
FL3490-837,13842.772145438828,0,5,2
FL3235-152,14012.742102296299,0,6,0
FL1203-735,9664.678033259235,0,2,0
FL4173-691,7161.767686932873,1,1,0
FL5906-915,8081.520086751059,0,4,0
FL8746-189,19426.03562428773,1,3,0
FL5702-542,11932.431080767517,0,4,0
FL4404-966,6131.145622982045,0,2,0
FL3548-550,6764.5689361458135,0,6,2
FL9609-996,14157.23909018274,0,7,0
FL7057-668,5394.500031454843,1,2,0
FL9074-339,5856.158071839453,1,5,0
FL2171-319,15926.657608166377,1,6,0
FL5315-510,9235.235971459708,1,4,0
FL7731-321,7877.849814817804,1,7,0
FL2413-390,13280.06297936484,0,6,0
FL3957-951,10693.049569624513,0,6,0
FL7297-743,7041.646902823064,1,6,0
FL4666-963,14547.498545029368,0,7,0
FL7253-485,15137.051596796677,0,5,0
FL2279-718,18816.55173025333,1,4,0
FL8561-244,19269.615454565,0,2,1
FL2899-565,6219.914244858917,1,2,0
FL2872-538,19685.44696704702,1,2,2
FL3744-282,16197.841557932908,0,6,0
FL6338-372,8843.805443220503,0,8,0
FL6153-588,18143.57327638003,1,1,2
FL9789-779,11807.91028425729,0,2,0
FL7493-888,19189.64592117537,0,2,0
FL8806-925,17705.50001205042,0,1,2
FL8901-257,12048.540668662958,0,2,0
FL3365-354,7195.19553648091,0,7,1
FL6791-232,16694.629640651867,1,2,1
FL5405-225,13330.89977986763,1,3,0
FL9989-682,16801.612046867886,0,3,1
FL6398-989,13482.004668156864,0,4,1
FL6500-500,17174.562134401967,0,2,1
FL5109-113,13912.272473509778,1,5,0
FL6904-925,8437.735418254246,1,6,2
FL6272-356,5295.413409868367,0,2,1
FL8594-671,8121.156056546213,0,2,0
FL1517-818,7940.642597046452,0,6,0
FL8601-759,9944.792838850679,0,3,0
FL5808-511,12310.402997014018,0,5,1
FL9174-398,17326.24193730708,1,3,0
FL3007-746,6018.4462264148615,1,7,0
FL9787-512,12873.171656346352,1,2,0
FL1784-355,10604.694358191839,1,2,0
FL3307-840,9826.752411015319,1,6,0
FL4218-270,8967.644806544173,1,4,0
FL6456-396,6516.4605391157775,0,4,2
FL4503-433,5094.94322436602,0,3,1
FL5885-147,11532.856695440278,1,7,0
FL8281-618,11293.585478362282,1,4,0
FL7098-267,17209.71683862074,0,4,1
FL7656-257,13761.092308287038,0,6,0
FL1006-652,6941.373848949602,0,5,0
FL2592-461,18153.256539178972,1,1,0
FL9045-270,11178.648361139167,0,7,0
FL2450-731,19211.573585682203,0,1,0
FL4462-528,14440.799767319977,0,2,0
FL5752-795,9599.688851256788,1,5,0
FL7874-732,8490.327914905083,1,2,0
FL8597-314,11147.823518491765,1,1,1
FL3996-223,8936.683355430623,1,1,0
FL7849-939,14979.653069596605,1,2,1
FL7160-967,19577.11159739812,1,4,0
FL8918-230,15368.810310136498,1,2,0
FL6488-574,9753.923995910602,1,2,2
FL7344-326,17486.6110828768,1,6,0
FL4449-867,12462.122763466123,0,4,0
FL8158-429,14478.229250228233,0,4,0
FL8752-776,12623.575256311127,0,3,0
FL4559-686,7771.114628438025,0,8,0
FL5648-780,11487.486819705247,0,6,0
FL1744-470,19673.821582583376,0,5,0
FL5140-777,19894.49594643955,0,8,0
FL1990-249,13714.828117663581,1,4,0
FL6299-743,6456.351409428263,0,3,0
FL9616-655,19351.592808629513,1,3,0
FL4461-527,19767.427163819935,1,2,0
FL6034-457,13550.715985997249,1,4,2
FL1864-846,11909.330738021985,1,2,1
FL5039-803,12218.005132228702,0,2,0
FL7201-339,12828.347857475821,1,4,0
FL8834-314,9509.042308617583,1,2,0
FL2434-712,8776.52601675304,0,8,0
FL9815-906,17113.522182743174,1,4,0
FL4255-812,13681.836782356362,1,2,0
FL5489-740,8805.334486937732,0,3,0
FL9370-101,7150.830162303435,0,4,0
FL5772-950,16018.435370020328,0,3,1
FL6815-404,5652.993060078536,0,3,2
FL7255-748,10546.666808054539,0,8,2
FL2883-492,9885.810763325579,1,2,0
FL2211-907,15609.115846722054,0,1,0
FL9137-805,17144.208363851976,0,2,0
FL6777-779,11678.598614727,0,8,0
FL2118-590,8034.352485946976,0,2,0
FL5421-997,9424.109582786976,0,4,0
FL5312-315,15829.704852140767,1,6,0
FL4823-505,7629.813642427831,0,3,0
FL7924-276,17369.7883047188,1,4,0
FL1001-278,17636.57421085841,0,2,2
FL4461-129,8285.930799005984,0,5,0
FL5776-464,5076.5283542481975,1,4,1
FL4786-816,19994.671557268746,1,4,0
FL1524-516,19657.147286407322,0,2,0
FL9021-570,7093.625638497475,0,3,0
FL7007-963,11303.601284186665,0,6,0
FL4923-784,8777.043601094741,0,2,2
FL9760-565,9430.656451519131,0,4,2
FL8491-934,7105.499187465888,1,3,0
FL9841-943,14876.648864469009,1,4,0
FL6332-722,7084.270797307825,0,5,0
FL1595-765,17364.843296877516,0,7,2
FL3489-890,17955.511474441824,1,2,1
FL2748-788,10346.51186261186,1,5,0
FL7154-785,12790.499240533474,1,5,0
FL8267-131,6479.7083074236725,1,2,0
FL1213-757,17108.133783964207,1,3,0
FL3302-675,18461.102928983848,0,4,0
FL1204-343,11646.577952197407,0,7,0
FL4105-883,17905.34519607695,0,2,0
FL8858-191,18192.87071469875,0,5,2
FL4163-905,17235.873897884063,0,3,0
FL7817-749,6757.073267924547,1,2,0
FL8579-150,16618.808077130474,0,4,0
FL8575-329,17445.630627071005,0,5,0
FL9969-952,17232.77858826173,1,3,0
FL9086-488,6609.110391941364,0,5,0
FL7116-126,8395.025971684941,0,3,0
FL5374-992,11339.94067939283,0,1,0
FL3620-996,11081.388957385228,0,5,0
FL2181-237,18504.9320846225,1,6,0
FL5300-329,19302.993343205937,1,5,0
FL8061-929,9202.906574798986,0,3,0
FL7307-171,10506.42370391703,0,4,0
FL1613-252,18258.96910010453,1,4,0
FL6084-774,16934.957413518932,0,2,0
FL2917-588,6430.901221705044,0,4,0
FL9209-372,8671.688513178704,1,3,0
FL7693-593,5033.928640996563,0,7,2
FL5133-395,15287.257478699687,0,5,0
FL3922-832,11766.85420598988,1,2,0
FL1505-659,18706.41616563627,1,2,0
FL9287-495,12132.417941096612,0,3,1
FL1415-337,13711.032078989261,0,4,0
FL5418-250,6451.888002804476,1,3,0
FL3190-602,10241.22574475452,0,3,0
FL5812-309,9898.175486131177,1,2,0
FL7014-635,6840.193241552479,0,6,0
FL6866-899,15496.809803472283,0,6,0
FL3812-199,16533.092615110778,1,3,0
FL5138-257,19639.234369917292,1,5,0
FL1431-784,5386.581006408492,1,5,0
FL9274-419,6807.629927228818,1,4,0
FL4822-512,15870.135081392766,1,2,0
FL1071-465,6202.120904581193,0,8,0
FL4102-617,9271.016122755662,1,2,0
FL9541-740,12197.788596947223,0,5,2
FL7023-639,15516.294439400264,0,4,0
FL9774-477,11170.741095829537,1,4,0
FL4409-784,18781.529180534584,1,5,0
FL5791-748,15677.24138417683,0,4,0
FL8759-172,8299.47238478648,1,3,0
FL3128-179,9303.231457839425,1,6,0
FL8002-344,11307.35857857261,1,4,0
FL5928-406,9671.19313714495,0,3,0
FL9795-257,18707.507735532294,1,5,1
FL3374-563,5788.469833108799,1,3,0
FL3762-604,5228.102496931096,1,4,1
FL3784-789,17738.81378347128,1,3,0
FL8101-778,7760.287050014716,0,5,1
FL2450-377,18588.309584623454,0,5,0
FL5097-741,16802.825759803898,1,5,0
FL5300-662,11681.819312459806,1,3,0
FL9187-747,12849.313765542094,1,6,0
FL5380-565,9963.759272262341,0,2,1
FL1661-676,12529.346974786476,1,8,0
FL1760-125,12735.821755920933,1,5,0
FL5405-471,13205.896267566472,1,2,1
FL5881-644,7737.412846174571,1,3,0
FL8412-853,16538.56963380974,1,4,0
FL2950-414,5213.998568645328,0,4,0
FL1261-176,15815.935753572472,1,5,0
FL9834-326,6632.294133496811,1,2,2
FL6375-370,9573.927375217616,0,1,0
FL1266-607,6599.760282726732,0,5,0
FL5709-618,12400.246751171057,1,4,1
FL1340-683,8495.906003504033,0,5,0
FL8754-226,15019.063023610395,1,5,0
FL6575-819,18285.87236266587,1,8,0
FL4419-900,8735.25413865877,0,8,0
FL7000-228,5971.5143430939825,0,2,0
FL7543-656,13821.799553306573,0,2,0
FL4330-104,5340.643484132638,1,4,0
FL8319-392,19728.31230314977,1,3,1
FL8884-562,10932.173332299131,0,3,1
FL5277-855,6327.367499548262,1,3,0
FL7211-830,7737.747083000573,0,3,0
FL2633-354,6219.34958718359,1,6,0
FL9119-407,15639.271697761413,1,3,0
FL5531-239,19773.725908353616,1,2,1
FL4755-197,15117.037691397907,1,6,0
FL8032-793,16847.989542505795,1,2,0
FL2205-326,16144.552313639633,1,5,0
FL4499-726,11570.975106572136,0,1,0
FL5500-745,5621.199494129008,0,7,0
FL2034-640,15260.578041253048,1,4,0
FL1879-180,15864.28319417383,1,3,0
FL1379-268,7452.050447212301,0,5,0
FL8165-958,5011.827774783764,0,2,0
FL6243-304,17214.39350304848,0,2,0
FL7140-130,8521.37840509346,0,7,0
FL5309-150,7627.955060763907,0,4,0
FL3761-977,16286.57326003615,0,3,0
FL6028-793,11065.601384217778,0,4,0
FL2872-438,17375.783101466815,1,4,0
FL6842-765,19968.651838178783,1,1,0
FL8171-138,17514.03486982131,0,5,0
FL4623-257,19122.282855153317,0,4,0
FL7997-862,17110.65677523551,1,6,0
FL6989-863,9882.906732647501,0,7,0
FL6315-120,19312.227426807025,0,1,0
FL5972-540,16057.538133395521,0,5,0
FL7396-400,7370.645417720442,1,3,1
FL3142-496,16193.551087127937,0,1,1
FL5048-780,6575.043553429611,0,1,0
FL7114-923,11473.857843980826,0,3,0
FL8744-961,18557.545138097703,0,3,1
FL1237-475,7508.524937775478,1,5,0
FL9708-866,5566.565941091561,0,5,0
FL8511-680,11124.209290726212,1,3,0
FL2627-980,15492.40330934816,1,7,0
FL1906-577,12380.501587568244,1,3,0
FL8755-415,12803.677777851039,0,2,0
FL7893-118,10719.91052774866,0,4,0
FL6923-646,8834.391188338146,1,6,0
FL8315-786,5731.449274513398,0,4,0
FL8460-419,14874.115708946678,0,5,2
FL9777-821,15483.291201435059,1,3,0
FL9474-637,16382.150328928745,0,5,0
FL5707-419,6016.6068004785575,1,2,0
FL2084-607,17137.182298615033,0,4,0
FL3013-431,12216.462254737457,0,4,0
FL8478-820,9228.36584980986,1,2,0
FL4562-976,17256.03660182686,0,7,0
FL1067-494,7645.829042159499,1,8,0
FL3966-638,16915.99339755673,1,3,0
FL7069-565,7301.213167244798,1,4,0
FL5944-993,17968.205405199406,0,4,0
FL7182-668,13190.612113201732,0,5,0
FL8450-707,18887.868962156143,1,2,0
FL1519-190,18619.041577867403,1,2,1
FL9244-359,17160.879307475225,0,5,2
FL9333-765,14094.194326391602,0,6,0
FL7356-854,14280.48931611854,1,2,1
FL2072-810,9321.339579007508,1,7,0
FL5393-339,10814.776364257232,1,7,0
FL4497-637,6286.715617335226,0,4,2
FL3627-149,15982.727496369986,0,3,1
FL8371-605,13342.61626085494,0,2,0
FL1837-462,6514.825932162799,1,5,0
FL3102-925,16842.419200244305,1,6,0
FL3006-493,9506.90975672693,1,6,0
FL1676-209,9352.888779918632,1,4,1
FL9871-919,14877.905830130536,1,5,0
FL9616-857,17362.42668718356,0,6,0
FL2268-413,5309.474965668003,1,7,0
FL8347-932,14814.013267846045,0,3,0
FL7318-310,15531.734074535489,0,3,0
FL8889-786,19859.966672765855,0,2,0
FL3584-269,11518.461269910062,0,4,0
FL2072-333,17328.457757115684,1,1,0
FL7184-987,9224.145057475229,1,2,0
FL3686-307,7743.165376515953,1,8,0
FL7269-332,16982.758983826487,1,4,0
FL6054-444,12352.293908307543,0,7,0
FL6155-963,11136.480893349802,0,2,0
FL4113-951,13811.555270868374,1,2,0
FL4131-550,14338.609935368942,0,3,0
FL3631-350,18006.61808610538,1,4,2
FL9842-142,19239.039192546694,0,5,0
FL6800-462,15294.297128730404,0,8,0
FL8623-562,19418.311367610917,1,2,0
FL4593-597,6584.458297301592,0,3,0
FL1388-392,16802.621207346754,0,1,1
FL7662-419,18030.364752872258,1,4,0
FL5209-734,13712.03449670697,0,6,0
FL2434-265,19089.65823025388,1,8,0
FL8651-594,5562.932953174073,0,3,0
FL2868-818,10015.244597957857,1,4,0
FL8608-432,6827.210436945052,0,2,2
FL7103-741,6054.9199106190645,0,1,0
FL2366-510,14997.408394868407,0,4,0
FL2834-296,16156.30980764134,1,4,0
FL1556-575,15831.38458866691,1,2,0
FL5469-140,14493.906775602658,1,2,0
FL1993-896,19203.490975583212,1,2,0
FL5721-341,9152.081982909851,0,6,0
FL5855-958,15189.150320174313,1,1,1
FL5334-127,6319.21188442111,0,4,1
FL8817-173,15103.897717953563,1,3,0
FL4060-967,14065.237629228839,0,5,0
FL2663-340,19578.332819914453,0,6,1
FL5109-709,6720.243004339089,1,1,0
FL8046-711,17499.401826176552,1,4,0
FL8869-995,15911.714591063674,0,5,0
FL9036-922,19669.84880487246,0,5,1
FL4751-451,10372.339831897047,0,5,0
FL6663-687,15493.337542198049,1,2,0
FL8266-699,13282.177126069844,1,3,1
FL4429-340,18083.984818304412,1,5,0
FL3955-154,19394.280406707025,0,6,0
FL6946-477,13720.168078198581,0,3,0
FL7439-831,10268.935037449945,0,2,0
FL3865-842,11603.35820228227,1,3,0
FL3891-641,19371.96658963737,1,5,0
FL2722-550,10009.714456787726,0,6,0
FL4850-929,19395.450968627454,1,8,0
FL6622-184,14069.807708858258,0,7,2
FL8995-484,19224.26966467144,1,2,0
FL5297-249,13366.823368283702,0,4,0
FL5359-466,15221.069614412123,0,6,0
FL2802-464,11553.704005331881,0,5,0
FL7067-625,14146.893393794942,1,4,2
FL4371-976,12406.30271019171,0,4,0
FL5084-566,5874.717934277847,1,3,0
FL9420-887,14290.49098265353,0,7,1
FL3499-253,17060.43068539686,0,5,0
FL5957-801,9660.669058028434,1,6,0
FL6199-787,13156.610340849935,1,4,0
FL4301-995,5913.797691961724,0,2,0
FL8843-106,8568.094214831239,1,5,0
FL1872-315,7447.396296408568,0,7,2
FL5380-225,19219.967087562592,1,7,0
FL5204-261,18869.702153661507,1,4,0
FL3815-651,12905.796173704643,1,2,1
FL3850-128,17537.989168146152,1,3,0
FL9335-183,14863.000560914608,0,1,0
FL8794-806,14437.343660661836,1,2,0
FL1408-666,14804.183780341995,0,2,0
FL4206-407,9960.665519700986,1,2,0
FL2670-779,18904.38221899474,1,3,0
FL7766-863,16868.819476256853,1,3,0
FL8694-143,18173.058528275338,1,5,0
FL2200-702,19644.76429268859,1,4,0
FL6401-264,13641.860150890887,1,4,0
FL4885-172,12620.007758980004,1,4,1
FL6149-669,7635.678160360667,1,5,0
FL3484-953,15500.676898781989,1,1,0
FL4630-838,10887.885659226316,0,2,0
FL3552-869,6735.036842439124,1,5,0
FL7651-321,19069.249125415365,1,2,0
FL2594-367,17643.79940132411,1,5,0
FL3968-315,11489.142570020746,0,3,0
FL8749-931,5199.4806530501155,0,4,0
FL4488-883,14809.102684208197,1,6,0
FL3302-910,7098.48547105887,0,2,0
FL5442-354,5117.34446412879,0,5,2
FL7686-598,14833.136605397132,1,7,0
FL8531-983,13179.008159352936,0,5,0
FL8210-270,11163.434231323185,1,2,0
FL3725-573,13631.699547056165,1,5,0
FL1281-804,5588.148461347807,1,4,2
FL2018-320,9770.335461131323,1,4,2
FL9422-921,8435.702090958632,1,4,0
FL4826-686,16557.726508637883,0,6,0
FL1238-594,7130.650816416533,1,3,0
FL3109-376,19343.713822070233,1,5,0
FL9502-371,9271.832008338963,0,1,0
FL6023-561,19880.05477046818,0,8,0
FL1030-527,8138.922688660672,1,2,0
FL4002-289,5285.885701234538,0,6,0
FL9795-437,9851.75392572253,0,5,0
FL5305-218,18985.047364317914,0,1,0
FL4434-387,17664.14012849331,1,5,0
FL5814-953,14082.927727333446,0,6,0
FL9429-338,13566.341877375526,1,3,0
FL3084-599,5900.415829967457,1,4,0
FL6701-656,6719.010703785447,1,3,0
FL5804-681,5771.221255154076,0,3,1
FL8572-561,18157.908724964676,1,5,1
FL9860-329,10244.705887291846,0,1,0
FL3316-558,8748.135188687602,0,6,0
FL4015-888,10397.227419444,1,2,0
FL8722-379,16341.192860300993,1,3,0
FL1163-379,15606.875134906479,1,5,0
FL5974-422,12104.02637397949,1,3,2
FL8315-407,13328.468211118756,1,3,0
FL9041-910,12439.858287059931,1,5,2
FL9866-913,10450.672840528236,1,5,0
FL5759-675,14074.754298263577,1,2,1
FL6748-798,14333.585618969057,1,4,0
FL5248-431,7635.260309961769,1,2,0
FL9151-552,13634.259533431836,0,4,0
FL5547-414,19655.24658425113,1,2,0
FL4003-790,13073.009461351872,0,6,0
FL4438-254,6520.881105728531,0,4,0
FL9199-847,12291.109954304047,0,5,0
FL6682-384,16960.092675756045,1,4,0
FL5249-766,17771.334577263806,0,3,0
FL2047-995,10547.78915221314,0,1,0
FL3779-257,18635.1966960597,0,7,0
FL6831-893,12658.832934609163,0,7,2
FL6734-909,12540.755622288569,1,2,0
FL6948-207,10096.948720658533,1,4,2
FL6594-651,18418.20724426303,1,7,0
FL9827-260,19148.090019497933,1,2,0
FL4519-150,16508.995590275277,0,6,1
FL3572-848,7779.535463011789,0,3,0
FL2352-574,13992.27320804129,0,2,0
FL8652-928,19121.213011163243,1,4,0
FL2114-521,15287.073964414763,1,1,0
FL1875-446,11793.801414298836,0,3,0
FL4981-782,14209.853924263638,1,3,2
FL8799-250,19248.44721741222,0,5,2
FL1389-793,19130.75497578773,1,7,0
FL6257-324,19645.692812566253,1,6,0
FL7988-105,5691.370385704123,0,3,0
FL7071-581,16802.926855249658,0,5,0
FL3091-635,17195.648301832072,1,1,0
FL6718-348,16252.420037073096,0,7,0
FL2360-365,10518.4665140869,0,6,0
FL7279-353,7703.436770190394,0,2,2
FL4289-144,14667.82728393321,1,8,2
FL8014-834,7705.31611551917,0,3,0
FL9672-815,10987.96211454986,1,8,0
FL2461-117,14278.74818294628,1,1,0
FL1711-876,15639.381002472877,0,7,2
FL1639-379,17787.980363035414,0,2,0
FL6845-369,10412.805277525782,0,6,2
FL3272-200,12645.615640889715,1,4,0
FL6559-574,13505.575460205615,0,7,0
FL6468-460,8154.083564325763,1,1,0
FL8799-556,5158.565628385697,0,2,0
FL7281-383,16106.08815306731,0,3,0
FL4149-224,14939.151016265552,0,1,0
FL9809-849,13775.147300612325,0,2,0
FL8317-648,12013.134834048435,0,2,0
FL9894-738,6246.959845889851,1,2,2
FL2629-362,13371.54603518039,1,5,0
FL1447-606,18839.36758299529,0,2,0
FL5247-592,5750.9368290623015,1,4,0
FL8101-339,14245.074933083977,1,2,0
FL4449-918,11034.375867618175,0,3,2
FL3459-600,19870.42895060526,1,6,0
FL9960-970,15832.95499475257,0,8,0
FL1962-752,5190.829072894319,1,4,2
FL7327-370,15154.42905473778,1,4,0
FL2702-157,19977.92845661106,1,2,0
FL1559-175,8406.85079983115,1,4,2
FL2611-616,18848.583934373193,0,3,0
FL8324-356,7158.416216440938,1,3,0
FL4765-968,18576.85601592988,1,6,0
FL8514-915,7709.33074396805,0,6,0
FL1878-958,12586.613958573213,1,3,0
FL2680-416,17915.338607047357,1,6,0
FL9719-715,15743.47723142047,1,3,0
FL6793-997,16019.447130576229,1,2,0
FL9801-481,16652.746360199686,1,3,0
FL9400-395,18263.837601580854,0,4,0
FL6303-844,10324.15789468585,1,7,0
FL3604-291,15646.239802927452,0,5,0
FL4016-743,5496.230886883016,1,3,0
FL1794-762,5798.44020065235,0,4,0
FL8798-441,8488.380396464147,0,1,0
FL6294-313,7331.28315628174,0,3,0
FL3943-881,8403.832835445482,0,3,0
FL7944-548,15565.22325863804,1,4,0
FL7097-803,19145.814451114187,1,4,0
FL1038-516,8625.850557733449,1,5,0
FL6164-170,17069.392689688408,0,5,0
FL3893-715,9893.231461280975,0,2,2
